time,NP,sun_altitude,sun_azimuth,irradiance_real,irradiance_fc,pv_size
2021-02-05 22:45:00+00:00,15.9126,-53.65339276366494,324.74608848599325,0.0,0.0,0.2
2021-02-05 23:00:00+00:00,16.480800000000002,-54.98957103532602,330.4842601395371,0.0,0.0,0.2
2021-02-05 23:15:00+00:00,10.6431,-56.10171225183278,336.54313894873985,0.0,0.0,0.2
2021-02-05 23:30:00+00:00,6.153300000000001,-56.96557473243828,342.8877923348264,0.0,0.0,0.2
2021-02-05 23:45:00+00:00,6.2952,-57.56008945844943,349.46066294920104,0.0,0.0,0.2
2021-02-06 00:00:00+00:00,6.1407,-57.86946412613301,356.1830478362591,0.0,0.0,0.2
2021-02-06 00:15:00+00:00,6.061799999999999,-57.88501575282618,2.96083397764653,0.0,0.0,0.2
2021-02-06 00:30:00+00:00,5.8005,-57.60627341429086,9.693872508236725,0.0,0.0,0.2
2021-02-06 00:45:00+00:00,5.859300000000001,-57.04103879006663,16.286892820004766,0.0,0.0,0.2
2021-02-06 01:00:00+00:00,5.8554,-56.20438667771735,22.659167206131485,0.0,0.0,0.2
2021-02-06 01:15:00+00:00,4.8993,-55.11689102714274,28.75069968382286,0.0,0.0,0.2
2021-02-06 01:30:00+00:00,5.8389,-53.80252836011002,34.524149645392185,0.0,0.0,0.2
2021-02-06 01:45:00+00:00,5.653199999999999,-52.286689315196064,39.96313612689016,0.0,0.0,0.2
2021-02-06 02:00:00+00:00,5.355599999999999,-50.59457940399532,45.068342757470646,0.0,0.0,0.2
2021-02-06 02:15:00+00:00,5.8908,-48.750112465772304,49.85286929821859,0.0,0.0,0.2
2021-02-06 02:30:00+00:00,5.424899999999999,-46.77526692511802,54.337859807010375,0.0,0.0,0.2
2021-02-06 02:45:00+00:00,5.0427,-44.689807237829314,58.54893297574637,0.0,0.0,0.2
2021-02-06 03:00:00+00:00,4.9974,-42.51125787400415,62.51355175827763,0.0,0.0,0.2
2021-02-06 03:15:00+00:00,5.753399999999999,-40.25503158696082,66.25924696473874,0.0,0.0,0.2
2021-02-06 03:30:00+00:00,4.773000000000001,-37.93463851357936,69.81251989667112,0.0,0.0,0.2
2021-02-06 03:45:00+00:00,5.710500000000001,-35.56192688944962,73.19823910924151,0.0,0.0,0.2
2021-02-06 04:00:00+00:00,5.386799999999999,-33.14732540552264,76.43937302346995,0.0,0.0,0.2
2021-02-06 04:15:00+00:00,6.4095,-30.70007076151185,79.55693721748418,0.0,0.0,0.2
2021-02-06 04:30:00+00:00,6.3981,-28.22841264106941,82.570070057257,0.0,0.0,0.2
2021-02-06 04:45:00+00:00,6.0855000000000015,-25.739793386146843,85.49617830430071,0.0,0.0,0.2
2021-02-06 05:00:00+00:00,6.3015,-23.24100212841108,88.35111493674117,0.0,0.0,0.2
2021-02-06 05:15:00+00:00,5.9853000000000005,-20.738303658737838,91.14936573160004,0.0,0.0,0.2
2021-02-06 05:30:00+00:00,11.4555,-18.237540871707942,93.9042306804734,0.0,0.0,0.2
2021-02-06 05:45:00+00:00,20.4204,-15.744204944090868,96.62799240891434,0.0,0.0,0.2
2021-02-06 06:00:00+00:00,24.672300000000003,-13.263454805033298,99.33206750543444,0.5,0.0,0.2
2021-02-06 06:15:00+00:00,25.715100000000003,-10.800030314263376,102.02713883106964,2.0,0.0,0.2
2021-02-06 06:30:00+00:00,28.362,-8.357873510701477,104.7232680186952,1.5,0.0,0.2
2021-02-06 06:45:00+00:00,28.6032,-5.938687623589094,107.42998784204724,1.0,0.0,0.2
2021-02-06 07:00:00+00:00,21.7647,-3.534723500242821,110.1563741919092,1.0,0.0,0.2
2021-02-06 07:15:00+00:00,15.792000000000002,-1.0446255787403185,112.91109720545104,2.0,6.4725,0.2
2021-02-06 07:30:00+00:00,15.9615,1.345840544225537,115.70245076197271,4.5,12.945,0.2
2021-02-06 07:45:00+00:00,16.5875,3.426503361635306,118.53835918328184,8.0,19.4175,0.2
2021-02-06 08:00:00+00:00,15.231700000000004,5.525419630903547,121.42635964175474,18.0,25.89,0.2
2021-02-06 08:15:00+00:00,21.113100000000003,7.589571813287113,124.37355856390042,16.0,39.19,0.2
2021-02-06 08:30:00+00:00,24.668175115576226,9.59426446111477,127.38656033257364,14.0,52.49,0.2
2021-02-06 08:45:00+00:00,25.16173291897393,11.525779958426924,130.47136695799134,15.0,65.79,0.2
2021-02-06 09:00:00+00:00,24.355856774588197,13.37334000958484,133.63324823765657,26.5,79.09,0.2
2021-02-06 09:15:00+00:00,28.596149147471102,15.127351106765518,136.87658340919427,26.0,90.1225,0.2
2021-02-06 09:30:00+00:00,28.764012273509493,16.77868516703698,140.2046775390216,26.0,101.155,0.2
2021-02-06 09:45:00+00:00,31.076732987936303,18.318406843523757,143.61955893383134,45.0,112.1875,0.2
2021-02-06 10:00:00+00:00,29.739370246676028,19.73770579001376,147.12176764999373,48.5,123.22,0.2
2021-02-06 10:15:00+00:00,20.086344797913704,21.02793641198299,150.7101494445929,50.0,129.435,0.2
2021-02-06 10:30:00+00:00,14.069130582927954,22.18072301325936,154.381673737327,53.0,135.65,0.2
2021-02-06 10:45:00+00:00,16.619547536992854,23.18810886150711,158.13129754915815,57.0,141.865,0.2
2021-02-06 11:00:00+00:00,14.63445553098235,24.04273462339524,161.9518989425976,38.0,148.08,0.2
2021-02-06 11:15:00+00:00,14.945549247885449,24.738032983364043,165.83430215437204,36.0,148.97750000000002,0.2
2021-02-06 11:30:00+00:00,15.25515382986373,25.2684255364993,169.76741158352968,38.0,149.875,0.2
2021-02-06 11:45:00+00:00,18.8282211637448,25.62950704518077,173.73846286502976,40.0,150.77249999999998,0.2
2021-02-06 12:00:00+00:00,20.284426698145595,25.81820199018205,177.73338710191,42.0,151.67,0.2
2021-02-06 12:15:00+00:00,17.450066705390103,25.832879686545866,181.73727062641672,66.0,148.51749999999998,0.2
2021-02-06 12:30:00+00:00,26.69375591724681,25.67341731424888,185.7348798408652,48.5,145.365,0.2
2021-02-06 12:45:00+00:00,20.92532547618212,25.341204838519165,189.71121137302765,46.0,142.2125,0.2
2021-02-06 13:00:00+00:00,20.4842,24.839091346503604,193.652024039928,41.5,139.06,0.2
2021-02-06 13:15:00+00:00,13.2643,24.171277949922537,197.54431180996988,38.0,132.535,0.2
2021-02-06 13:30:00+00:00,8.3478,23.343167232850835,201.3766854624655,67.0,126.01,0.2
2021-02-06 13:45:00+00:00,4.466499999999999,22.36118258702751,205.13964305965467,61.0,119.485,0.2
2021-02-06 14:00:00+00:00,7.611799999999998,21.23257239531688,208.825723084208,48.0,112.96,0.2
2021-02-06 14:15:00+00:00,7.6672,19.96521407627883,212.4295466481663,42.0,103.4825,0.2
2021-02-06 14:30:00+00:00,7.357099999999997,18.56743207555968,215.94776472158088,42.5,94.005,0.2
2021-02-06 14:45:00+00:00,6.455699999999999,17.047843008032796,219.37893200934573,22.0,84.5275,0.2
2021-02-06 15:00:00+00:00,6.084900000000001,15.415241976835755,222.72333100580576,25.0,75.05,0.2
2021-02-06 15:15:00+00:00,9.8628,13.678549677574916,225.98276860800135,27.0,64.515,0.2
2021-02-06 15:30:00+00:00,14.031300000000002,11.84685717008693,229.1603645012694,21.5,53.98,0.2
2021-02-06 15:45:00+00:00,11.9384,9.929651965539271,232.26034638015312,18.0,43.44499999999999,0.2
2021-02-06 16:00:00+00:00,10.1297,7.937431662414665,235.28786276398745,9.5,32.91,0.2
2021-02-06 16:15:00+00:00,16.207099999999993,5.883208839217356,238.2488202723356,8.0,24.6825,0.2
2021-02-06 16:30:00+00:00,18.0646,3.7885713462493618,241.14974904780075,4.5,16.455,0.2
2021-02-06 16:45:00+00:00,16.602299999999993,1.6994460064869863,243.9976976429975,2.0,8.2275,0.2
2021-02-06 17:00:00+00:00,18.9936,-0.5331251152032253,246.8001570830164,0.5,0.0,0.2
2021-02-06 17:15:00+00:00,19.761,-3.114991664456368,249.5650128661692,0.0,0.0,0.2
